threshold,sensitivity,specificity,precision,f1,accuracy,youden,tp,fp,tn,fn
0.62,0.18421052631578946,0.9759206798866855,0.6222222222222222,0.2842639593908629,0.8356643356643356,0.1601312062024749,28,17,689,124
0.625,0.17105263157894737,0.9759206798866855,0.6046511627906976,0.26666666666666666,0.8333333333333334,0.14697331146563286,26,17,689,126
0.63,0.17105263157894737,0.9759206798866855,0.6046511627906976,0.26666666666666666,0.8333333333333334,0.14697331146563286,26,17,689,126
0.635,0.16447368421052633,0.9787535410764873,0.625,0.2604166666666667,0.8344988344988346,0.14322722528701348,25,15,691,127
0.64,0.16447368421052633,0.9787535410764873,0.625,0.2604166666666667,0.8344988344988346,0.14322722528701348,25,15,691,127
0.645,0.15789473684210525,0.9787535410764873,0.6153846153846154,0.2513089005235602,0.8333333333333334,0.13664827791859246,24,15,691,128
0.65,0.15789473684210525,0.9787535410764873,0.6153846153846154,0.2513089005235602,0.8333333333333334,0.13664827791859246,24,15,691,128
0.655,0.14473684210526316,0.9787535410764873,0.5945945945945946,0.23280423280423282,0.831002331002331,0.12349038318175043,22,15,691,130
0.66,0.14473684210526316,0.9801699716713881,0.6111111111111112,0.2340425531914894,0.8321678321678322,0.12490681377665114,22,14,692,130
0.665,0.13815789473684212,0.9801699716713881,0.6,0.22459893048128343,0.831002331002331,0.11832786640823012,21,14,692,131
0.67,0.13157894736842105,0.9801699716713881,0.5882352941176471,0.2150537634408602,0.8298368298368298,0.1117489190398091,20,14,692,132
0.675,0.13157894736842105,0.9815864022662889,0.6060606060606061,0.21621621621621623,0.831002331002331,0.11316534963471003,20,13,693,132
0.68,0.13157894736842105,0.9830028328611898,0.625,0.21739130434782608,0.8321678321678322,0.11458178022961096,20,12,694,132
0.685,0.125,0.9830028328611898,0.6129032258064516,0.20765027322404372,0.831002331002331,0.10800283286118972,19,12,694,133
0.69,0.125,0.9830028328611898,0.6129032258064516,0.20765027322404372,0.831002331002331,0.10800283286118972,19,12,694,133
0.695,0.125,0.9844192634560907,0.6333333333333333,0.2087912087912088,0.8321678321678322,0.10941926345609065,19,11,695,133
0.7,0.125,0.9844192634560907,0.6333333333333333,0.2087912087912088,0.8321678321678322,0.10941926345609065,19,11,695,133
0.705,0.125,0.9844192634560907,0.6333333333333333,0.2087912087912088,0.8321678321678322,0.10941926345609065,19,11,695,133
0.71,0.11842105263157894,0.9844192634560907,0.6206896551724138,0.19889502762430936,0.831002331002331,0.10284031608766964,18,11,695,134
0.715,0.11842105263157894,0.9844192634560907,0.6206896551724138,0.19889502762430936,0.831002331002331,0.10284031608766964,18,11,695,134
0.72,0.11842105263157894,0.9844192634560907,0.6206896551724138,0.19889502762430936,0.831002331002331,0.10284031608766964,18,11,695,134
0.725,0.1118421052631579,0.9844192634560907,0.6071428571428571,0.18888888888888888,0.8298368298368298,0.09626136871924862,17,11,695,135
0.73,0.1118421052631579,0.9858356940509915,0.6296296296296297,0.1899441340782123,0.831002331002331,0.09767779931414933,17,10,696,135
0.735,0.10526315789473684,0.9858356940509915,0.6153846153846154,0.1797752808988764,0.8298368298368298,0.09109885194572831,16,10,696,136
0.74,0.10526315789473684,0.9858356940509915,0.6153846153846154,0.1797752808988764,0.8298368298368298,0.09109885194572831,16,10,696,136
0.745,0.10526315789473684,0.9886685552407932,0.6666666666666666,0.18181818181818182,0.8321678321678322,0.09393171313553017,16,8,698,136
0.75,0.10526315789473684,0.9886685552407932,0.6666666666666666,0.18181818181818182,0.8321678321678322,0.09393171313553017,16,8,698,136
0.755,0.10526315789473684,0.9886685552407932,0.6666666666666666,0.18181818181818182,0.8321678321678322,0.09393171313553017,16,8,698,136
0.76,0.10526315789473684,0.990084985835694,0.6956521739130435,0.18285714285714286,0.8333333333333334,0.09534814373043088,16,7,699,136
0.765,0.10526315789473684,0.990084985835694,0.6956521739130435,0.18285714285714286,0.8333333333333334,0.09534814373043088,16,7,699,136
0.77,0.10526315789473684,0.990084985835694,0.6956521739130435,0.18285714285714286,0.8333333333333334,0.09534814373043088,16,7,699,136
0.775,0.10526315789473684,0.9915014164305949,0.7272727272727273,0.1839080459770115,0.8344988344988346,0.09676457432533159,16,6,700,136
0.78,0.09868421052631579,0.9915014164305949,0.7142857142857143,0.17341040462427745,0.8333333333333334,0.09018562695691057,15,6,700,137
0.785,0.09868421052631579,0.9915014164305949,0.7142857142857143,0.17341040462427745,0.8333333333333334,0.09018562695691057,15,6,700,137
0.79,0.09868421052631579,0.9915014164305949,0.7142857142857143,0.17341040462427745,0.8333333333333334,0.09018562695691057,15,6,700,137
0.795,0.09868421052631579,0.9915014164305949,0.7142857142857143,0.17341040462427745,0.8333333333333334,0.09018562695691057,15,6,700,137
0.8,0.09868421052631579,0.9929178470254958,0.75,0.17441860465116277,0.8344988344988346,0.0916020575518115,15,5,701,137
0.805,0.09868421052631579,0.9929178470254958,0.75,0.17441860465116277,0.8344988344988346,0.0916020575518115,15,5,701,137
0.81,0.09210526315789473,0.9943342776203966,0.7777777777777778,0.16470588235294117,0.8344988344988346,0.08643954077829141,14,4,702,138
