threshold,sensitivity,specificity,precision,f1,accuracy,youden,tp,fp,tn,fn
0.605,0.15789473684210525,0.9886685552407932,0.75,0.2608695652173913,0.8414918414918415,0.14656329208289853,24,8,698,128
0.61,0.15789473684210525,0.9886685552407932,0.75,0.2608695652173913,0.8414918414918415,0.14656329208289853,24,8,698,128
0.615,0.1513157894736842,0.9886685552407932,0.7419354838709677,0.25136612021857924,0.8403263403263403,0.13998434471447752,23,8,698,129
0.62,0.14473684210526316,0.9886685552407932,0.7333333333333333,0.24175824175824176,0.8391608391608392,0.13340539734605628,22,8,698,130
0.625,0.13815789473684212,0.9886685552407932,0.7241379310344828,0.23204419889502764,0.837995337995338,0.12682644997763526,21,8,698,131
0.63,0.13157894736842105,0.9886685552407932,0.7142857142857143,0.2222222222222222,0.8368298368298368,0.12024750260921424,20,8,698,132
0.635,0.11842105263157894,0.9915014164305949,0.75,0.20454545454545453,0.8368298368298368,0.10992246906217384,18,6,700,134
0.64,0.11842105263157894,0.9915014164305949,0.75,0.20454545454545453,0.8368298368298368,0.10992246906217384,18,6,700,134
0.645,0.11842105263157894,0.9915014164305949,0.75,0.20454545454545453,0.8368298368298368,0.10992246906217384,18,6,700,134
0.65,0.11842105263157894,0.9915014164305949,0.75,0.20454545454545453,0.8368298368298368,0.10992246906217384,18,6,700,134
0.655,0.11842105263157894,0.9929178470254958,0.782608695652174,0.20571428571428568,0.837995337995338,0.11133889965707477,18,5,701,134
0.66,0.1118421052631579,0.9929178470254958,0.7727272727272727,0.19540229885057472,0.8368298368298368,0.10475995228865376,17,5,701,135
0.665,0.1118421052631579,0.9929178470254958,0.7727272727272727,0.19540229885057472,0.8368298368298368,0.10475995228865376,17,5,701,135
0.67,0.09868421052631579,0.9929178470254958,0.75,0.17441860465116277,0.8344988344988346,0.0916020575518115,15,5,701,137
0.675,0.09868421052631579,0.9929178470254958,0.75,0.17441860465116277,0.8344988344988346,0.0916020575518115,15,5,701,137
0.68,0.09210526315789473,0.9929178470254958,0.7368421052631579,0.16374269005847952,0.8333333333333334,0.08502311018339048,14,5,701,138
0.685,0.09210526315789473,0.9929178470254958,0.7368421052631579,0.16374269005847952,0.8333333333333334,0.08502311018339048,14,5,701,138
0.69,0.09210526315789473,0.9929178470254958,0.7368421052631579,0.16374269005847952,0.8333333333333334,0.08502311018339048,14,5,701,138
0.695,0.09210526315789473,0.9943342776203966,0.7777777777777778,0.16470588235294117,0.8344988344988346,0.08643954077829141,14,4,702,138
0.7,0.09210526315789473,0.9943342776203966,0.7777777777777778,0.16470588235294117,0.8344988344988346,0.08643954077829141,14,4,702,138
0.705,0.08552631578947369,0.9943342776203966,0.7647058823529411,0.15384615384615383,0.8333333333333334,0.0798605934098704,13,4,702,139
