threshold,sensitivity,specificity,precision,f1,accuracy,youden,tp,fp,tn,fn
0.195,0.5592105263157895,0.830028328611898,0.4146341463414634,0.47619047619047616,0.782051282051282,0.3892388549276875,85,120,586,67
0.2,0.5526315789473685,0.8328611898016998,0.4158415841584158,0.4745762711864407,0.7832167832167832,0.3854927687490681,84,118,588,68
0.205,0.5526315789473685,0.8328611898016998,0.4158415841584158,0.4745762711864407,0.7832167832167832,0.3854927687490681,84,118,588,68
0.21,0.5460526315789473,0.8328611898016998,0.4129353233830846,0.4702549575070821,0.782051282051282,0.3789138213806471,83,118,588,69
0.215,0.5460526315789473,0.8342776203966006,0.415,0.47159090909090906,0.7832167832167832,0.3803302519755478,83,117,589,69
0.22,0.5460526315789473,0.8342776203966006,0.415,0.47159090909090906,0.7832167832167832,0.3803302519755478,83,117,589,69
0.225,0.5460526315789473,0.8356940509915014,0.41708542713567837,0.47293447293447294,0.7843822843822844,0.38174668257044875,83,116,590,69
0.23,0.5394736842105263,0.8371104815864022,0.41624365482233505,0.4699140401146132,0.7843822843822844,0.37658416579692844,82,115,591,70
0.235,0.5394736842105263,0.8385269121813032,0.41836734693877553,0.471264367816092,0.7855477855477856,0.37800059639182937,82,114,592,70
0.24,0.5394736842105263,0.839943342776204,0.4205128205128205,0.4726224783861671,0.7867132867132867,0.3794170269867303,82,113,593,70
0.245,0.5394736842105263,0.8427762039660056,0.42487046632124353,0.4753623188405797,0.789044289044289,0.38224988817653194,82,111,595,70
0.25,0.5328947368421053,0.8427762039660056,0.421875,0.47093023255813954,0.7878787878787878,0.3756709408081109,81,111,595,71
0.255,0.5263157894736842,0.8441926345609065,0.42105263157894735,0.4678362573099415,0.7878787878787878,0.3705084240345906,80,110,596,72
0.26,0.5263157894736842,0.8441926345609065,0.42105263157894735,0.4678362573099415,0.7878787878787878,0.3705084240345906,80,110,596,72
0.265,0.5197368421052632,0.8441926345609065,0.41798941798941797,0.46334310850439875,0.7867132867132867,0.3639294766661698,79,110,596,73
0.27,0.5197368421052632,0.8441926345609065,0.41798941798941797,0.46334310850439875,0.7867132867132867,0.3639294766661698,79,110,596,73
0.275,0.5,0.8456090651558074,0.41081081081081083,0.4510385756676558,0.7843822843822844,0.34560906515580747,76,109,597,76
0.28,0.5,0.8456090651558074,0.41081081081081083,0.4510385756676558,0.7843822843822844,0.34560906515580747,76,109,597,76
0.285,0.5,0.8456090651558074,0.41081081081081083,0.4510385756676558,0.7843822843822844,0.34560906515580747,76,109,597,76
